Verb,Tense,Pronoun,ConjugatedVerb
Jouer,Futur antérieur,tu auras jou,é
Jouer,Futur antérieur,il aura jou,é
Jouer,Futur antérieur,nous aurons jou,é
Jouer,Futur antérieur,vous aurez jou,é
Jouer,Futur antérieur,ils auront jou,é
Jouer,Futur proche,je vais jou,er
Jouer,Futur proche,tu vas jou,er
Jouer,Futur proche,il va jou,er
Jouer,Futur proche,nous allons jou,er
Jouer,Futur proche,vous allez jou,er
Jouer,Futur proche,ils vont jou,er
Marcher,Présent,je march,e
Marcher,Présent,tu march,es
Marcher,Présent,il march,e
Marcher,Présent,nous march,ons
Marcher,Présent,vous march,ez
Marcher,Présent,ils march,ent
Marcher,Passé composé,j'ai march,é
Marcher,Passé composé,tu as march,é
Marcher,Passé composé,il a march,é
Marcher,Passé composé,nous avons march,é
Marcher,Passé composé,vous avez march,é
Marcher,Passé composé,ils ont march,é
Marcher,Imparfait,je march,ais
Marcher,Imparfait,tu march,ais
Marcher,Imparfait,il march,ait
Marcher,Imparfait,nous march,ions
Marcher,Imparfait,vous march,iez
Marcher,Imparfait,ils march,aient
Marcher,Plus-que-parfait,j'avais march,é
Marcher,Plus-que-parfait,tu avais march,é
Marcher,Plus-que-parfait,il avait march,é
Marcher,Plus-que-parfait,nous avions march,é
Marcher,Plus-que-parfait,vous aviez march,é
Marcher,Plus-que-parfait,ils avaient march,é
Marcher,Passé simple,je march,ai
Marcher,Passé simple,tu march,as
Marcher,Passé simple,il march,a
Marcher,Passé simple,nous march,âmes
Marcher,Passé simple,vous march,âtes
Marcher,Passé simple,ils march,èrent
Marcher,Passé antérieur,j'eus march,é
Marcher,Passé antérieur,tu eus march,é
Marcher,Passé antérieur,il eut march,é
Marcher,Passé antérieur,nous eûmes march,é
Marcher,Passé antérieur,vous eûtes march,é
Marcher,Passé antérieur,ils eurent march,é
Marcher,Futur,je march,erai
Marcher,Futur,tu march,eras
Marcher,Futur,il march,era
Marcher,Futur,nous march,erons
Marcher,Futur,vous march,erez
Marcher,Futur,ils march,eront
Marcher,Futur antérieur,j'aurai march,é
Marcher,Futur antérieur,tu auras march,é
Marcher,Futur antérieur,il aura march,é
Marcher,Futur antérieur,nous aurons march,é
Marcher,Futur antérieur,vous aurez march,é
Marcher,Futur antérieur,ils auront march,é
Marcher,Futur proche,je vais march,er
Marcher,Futur proche,tu vas march,er
Marcher,Futur proche,il va march,er
Marcher,Futur proche,nous allons march,er
Marcher,Futur proche,vous allez march,er
Marcher,Futur proche,ils vont march,er
Garder,Présent,je gard,e
Garder,Présent,tu gard,es
Garder,Présent,il gard,e
Garder,Présent,nous gard,ons
Garder,Présent,vous gard,ez
Garder,Présent,ils gard,ent
Garder,Passé composé,j'ai gard,é
Garder,Passé composé,tu as gard,é
Garder,Passé composé,il a gard,é
Garder,Passé composé,nous avons gard,é
Garder,Passé composé,vous avez gard,é
Garder,Passé composé,ils ont gard,é
Garder,Imparfait,je gard,ais
Garder,Imparfait,tu gard,ais
Garder,Imparfait,il gard,ait
Garder,Imparfait,nous gard,ions
Garder,Imparfait,vous gard,iez
Garder,Imparfait,ils gard,aient
Garder,Plus-que-parfait,j'avais gard,é
Garder,Plus-que-parfait,tu avais gard,é
Garder,Plus-que-parfait,il avait gard,é
Garder,Plus-que-parfait,nous avions gard,é
Garder,Plus-que-parfait,vous aviez gard,é
Garder,Plus-que-parfait,ils avaient gard,é
Garder,Passé simple,je gard,ai
Garder,Passé simple,tu gard,as
Garder,Passé simple,il gard,a
Garder,Passé simple,nous gard,âmes
Garder,Passé simple,vous gard,âtes
Garder,Passé simple,ils gard,èrent
Garder,Passé antérieur,j'eus gard,é
Garder,Passé antérieur,tu eus gard,é
Garder,Passé antérieur,il eut gard,é
Garder,Passé antérieur,nous eûmes gard,é
Garder,Passé antérieur,vous eûtes gard,é
Garder,Passé antérieur,ils eurent gard,é
Garder,Futur,je gard,erai
Garder,Futur,tu gard,eras
Garder,Futur,il gard,era
Garder,Futur,nous gard,erons
Garder,Futur,vous gard,erez
Garder,Futur,ils gard,eront
Garder,Futur antérieur,j'aurai gard,é
Garder,Futur antérieur,tu auras gard,é
Garder,Futur antérieur,il aura gard,é
Garder,Futur antérieur,nous aurons gard,é
Garder,Futur antérieur,vous aurez gard,é
Garder,Futur antérieur,ils auront gard,é
Garder,Futur proche,je vais gard,er
Garder,Futur proche,tu vas gard,er
Garder,Futur proche,il va gard,er
Garder,Futur proche,nous allons gard,er
Garder,Futur proche,vous allez gard,er
Garder,Futur proche,ils vont gard,er
Manquer,Présent,je manqu,e
Manquer,Présent,tu manqu,es
Manquer,Présent,il manqu,e
Manquer,Présent,nous manqu,ons
Manquer,Présent,vous manqu,ez
Manquer,Présent,ils manqu,ent
Manquer,Passé composé,j'ai manqu,é
Manquer,Passé composé,tu as manqu,é
Manquer,Passé composé,il a manqu,é
Manquer,Passé composé,nous avons manqu,é
Manquer,Passé composé,vous avez manqu,é
Manquer,Passé composé,ils ont manqu,é
Manquer,Imparfait,je manqu,ais
Manquer,Imparfait,tu manqu,ais
Manquer,Imparfait,il manqu,ait
Manquer,Imparfait,nous manqu,ions
Manquer,Imparfait,vous manqu,iez
Manquer,Imparfait,ils manqu,aient
Manquer,Plus-que-parfait,j'avais manqu,é
Manquer,Plus-que-parfait,tu avais manqu,é
Manquer,Plus-que-parfait,il avait manqu,é
Manquer,Plus-que-parfait,nous avions manqu,é
Manquer,Plus-que-parfait,vous aviez manqu,é
Manquer,Plus-que-parfait,ils avaient manqu,é
Manquer,Passé simple,je manqu,ai
Manquer,Passé simple,tu manqu,as
Manquer,Passé simple,il manqu,a
Manquer,Passé simple,nous manqu,âmes
Manquer,Passé simple,vous manqu,âtes
Manquer,Passé simple,ils manqu,èrent
Manquer,Passé antérieur,j'eus manqu,é
Manquer,Passé antérieur,tu eus manqu,é
Manquer,Passé antérieur,il eut manqu,é
Manquer,Passé antérieur,nous eûmes manqu,é
Manquer,Passé antérieur,vous eûtes manqu,é
Manquer,Passé antérieur,ils eurent manqu,é
Manquer,Futur,je manqu,erai
Manquer,Futur,tu manqu,eras
Manquer,Futur,il manqu,era
Manquer,Futur,nous manqu,erons
Manquer,Futur,vous manqu,erez
Manquer,Futur,ils manqu,eront
Manquer,Futur antérieur,j'aurai manqu,é
Manquer,Futur antérieur,tu auras manqu,é
Manquer,Futur antérieur,il aura manqu,é
Manquer,Futur antérieur,nous aurons manqu,é
Manquer,Futur antérieur,vous aurez manqu,é
Manquer,Futur antérieur,ils auront manqu,é
Manquer,Futur proche,je vais manqu,er
Manquer,Futur proche,tu vas manqu,er
Manquer,Futur proche,il va manqu,er
Manquer,Futur proche,nous allons manqu,er
Manquer,Futur proche,vous allez manqu,er
Manquer,Futur proche,ils vont manqu,er
Retrouver,Présent,je retrouv,e
Retrouver,Présent,tu retrouv,es
Retrouver,Présent,il retrouv,e
Retrouver,Présent,nous retrouv,ons
Retrouver,Présent,vous retrouv,ez
Retrouver,Présent,ils retrouv,ent
Retrouver,Passé composé,j'ai retrouv,é
Retrouver,Passé composé,tu as retrouv,é
Retrouver,Passé composé,il a retrouv,é
Retrouver,Passé composé,nous avons retrouv,é
Retrouver,Passé composé,vous avez retrouv,é
Retrouver,Passé composé,ils ont retrouv,é
Retrouver,Imparfait,je retrouv,ais
Retrouver,Imparfait,tu retrouv,ais
Retrouver,Imparfait,il retrouv,ait
Retrouver,Imparfait,nous retrouv,ions
Retrouver,Imparfait,vous retrouv,iez
Retrouver,Imparfait,ils retrouv,aient
Retrouver,Plus-que-parfait,j'avais retrouv,é
Retrouver,Plus-que-parfait,tu avais retrouv,é
Retrouver,Plus-que-parfait,il avait retrouv,é
Retrouver,Plus-que-parfait,nous avions retrouv,é
Retrouver,Plus-que-parfait,vous aviez retrouv,é
Retrouver,Plus-que-parfait,ils avaient retrouv,é
Retrouver,Passé simple,je retrouv,ai
Retrouver,Passé simple,tu retrouv,as
Retrouver,Passé simple,il retrouv,a
Retrouver,Passé simple,nous retrouv,âmes
Retrouver,Passé simple,vous retrouv,âtes
Retrouver,Passé simple,ils retrouv,èrent
Retrouver,Passé antérieur,j'eus retrouv,é
Retrouver,Passé antérieur,tu eus retrouv,é
Retrouver,Passé antérieur,il eut retrouv,é
Retrouver,Passé antérieur,nous eûmes retrouv,é
Retrouver,Passé antérieur,vous eûtes retrouv,é
Retrouver,Passé antérieur,ils eurent retrouv,é
Retrouver,Futur,je retrouv,erai
Retrouver,Futur,tu retrouv,eras
Retrouver,Futur,il retrouv,era
Retrouver,Futur,nous retrouv,erons
Retrouver,Futur,vous retrouv,erez
Retrouver,Futur,ils retrouv,eront
Retrouver,Futur antérieur,j'aurai retrouv,é
Retrouver,Futur antérieur,tu auras retrouv,é
Retrouver,Futur antérieur,il aura retrouv,é
Retrouver,Futur antérieur,nous aurons retrouv,é
Retrouver,Futur antérieur,vous aurez retrouv,é
Retrouver,Futur antérieur,ils auront retrouv,é
Retrouver,Futur proche,je vais retrouv,er
Retrouver,Futur proche,tu vas retrouv,er
Retrouver,Futur proche,il va retrouv,er
Retrouver,Futur proche,nous allons retrouv,er
Retrouver,Futur proche,vous allez retrouv,er
Retrouver,Futur proche,ils vont retrouv,er
Descendre,Présent,je descen,ds
Descendre,Présent,tu descen,ds
Descendre,Présent,il descen,d
Descendre,Présent,nous descen,dons
Descendre,Présent,vous descen,dez
Descendre,Présent,ils descen,dent
Descendre,Passé composé,je suis descen,du
Descendre,Passé composé,tu es descen,du
Descendre,Passé composé,il est descen,du
Descendre,Passé composé,nous sommes descen,dus
Descendre,Passé composé,vous êtes descen,dus
Descendre,Passé composé,ils sont descen,dus
Descendre,Imparfait,je descen,dais
Descendre,Imparfait,tu descen,dais
Descendre,Imparfait,il descen,dait
Descendre,Imparfait,nous descen,dions
Descendre,Imparfait,vous descen,diez
Descendre,Imparfait,ils descen,daient
Descendre,Plus-que-parfait,j'étais descen,du
Descendre,Plus-que-parfait,tu étais descen,du
Descendre,Plus-que-parfait,il était descen,du
Descendre,Plus-que-parfait,nous étions descen,dus
Descendre,Plus-que-parfait,vous étiez descen,dus
Descendre,Plus-que-parfait,ils étaient descen,dus
Descendre,Passé simple,je descen,dis
Descendre,Passé simple,tu descen,dis
Descendre,Passé simple,il descen,dit
Descendre,Passé simple,nous descen,dîmes
Descendre,Passé simple,vous descen,dîtes
Descendre,Passé simple,ils descen,dirent
Descendre,Passé antérieur,je fus descen,du
Descendre,Passé antérieur,tu fus descen,du
Descendre,Passé antérieur,il fut descen,du
Descendre,Passé antérieur,nous fûmes descen,dus
Descendre,Passé antérieur,vous fûtes descen,dus
Descendre,Passé antérieur,ils furent descen,dus
Descendre,Futur,je descen,drai
Descendre,Futur,tu descen,dras
Descendre,Futur,il descen,dra
Descendre,Futur,nous descen,drons
Descendre,Futur,vous descen,drez
Descendre,Futur,ils descen,dront
Descendre,Futur antérieur,je serai descen,du
Descendre,Futur antérieur,tu seras descen,du
Descendre,Futur antérieur,il sera descen,du
Descendre,Futur antérieur,nous serons descen,dus
Descendre,Futur antérieur,vous serez descen,dus
Descendre,Futur antérieur,ils seront descen,dus
Descendre,Futur proche,je vais descen,dre
Descendre,Futur proche,tu vas descen,dre
Descendre,Futur proche,il va descen,dre
Descendre,Futur proche,nous allons descen,dre
Descendre,Futur proche,vous allez descen,dre
Descendre,Futur proche,ils vont descen,dre
Rappeler,Présent,je rapp,elle
Rappeler,Présent,tu rapp,elles
Rappeler,Présent,il rapp,elle
Rappeler,Présent,nous rapp,elons
Rappeler,Présent,vous rapp,elez
Rappeler,Présent,ils rapp,ellent
Rappeler,Passé composé,j'ai rapp,elé
Rappeler,Passé composé,tu as rapp,elé
Rappeler,Passé composé,il a rapp,elé
Rappeler,Passé composé,nous avons rapp,elé
Rappeler,Passé composé,vous avez rapp,elé
Rappeler,Passé composé,ils ont rapp,elé
Rappeler,Imparfait,je rapp,elais
Rappeler,Imparfait,tu rapp,elais
Rappeler,Imparfait,il rapp,elait
